Gene	GSM104075	GSM470856	GSM470861	GSM470869	GSM470870	GSM470871	GSM470872	GSM470873	GSM470874	GSM470875	GSM470876	GSM470879	GSM470886	GSM470887	GSM470889	GSM470891	GSM470893	GSM470894	GSM470896
WFDC2	13.20151436068728	13.35467785841767	12.794287985659905	13.071861829134798	12.77298739119452	13.159136186068032	12.609653965033328	12.964348117624809	12.884265531519524	12.902597840698228	12.990960505070309	12.796388412847769	12.972453956915436	13.046529828007516	13.273194427388924	12.846678124983285	12.936055790791569	13.103906895851654	12.87647127733719
MAPK1	7.950935449863373	7.188727650483445	7.655583169612255	7.222131044125725	7.2056044626327065	7.784667637943199	7.787160033108718	7.627052541892752	7.139493108964423	7.554322615478778	7.2232711072150355	7.81900390915524	7.216613588023842	7.252640943421218	7.315097702396226	7.401761369247577	7.094813958587631	7.229901024766985	7.16627038937405
ZDHHC11	5.695644699153791	6.105540523253906	5.07580685353563	5.253593862518743	5.579992082703175	5.99482215767314	6.287755235758387	5.034380976501723	4.909203984431532	5.438890313772828	4.897500739911624	6.001879111877746	5.831011179276347	5.686027867125293	6.130075382404563	6.534468077507627	5.019127446173726	5.417343413522334	5.193293014449444
RBBP6	7.037341744066187	7.119031510432468	7.200889150935962	6.858079771318489	7.147005246843324	6.676697268114638	7.121803712792688	7.178447437791143	6.747898774137387	7.141368974573788	7.060206231076989	7.329331002189155	6.896325985189166	6.89227665302646	6.9851991857902185	7.227004199091813	6.995843596145338	7.0927562631637615	7.117003331886728
TRIOBP	8.644143144507423	8.27579750271426	8.181737959963115	8.1744491080714	8.252719400803976	8.200237590141112	8.365174266975446	8.22479164395922	8.047884173433188	8.31392511747366	8.311988232995375	8.654533736434892	8.996090661016732	8.299537586227295	8.498400252321574	8.456235197094324	8.683699768631167	8.356544489658894	8.400510069573487
CNOT7	9.307236743635968	8.765971476168799	9.436876975623823	8.679794340275016	9.300283349393853	8.593572772815277	9.22356249197348	9.148653282764952	8.396539257497981	9.15794199803692	8.785651484888426	8.787458322979912	8.67441559771428	9.051920634853175	8.745484848771275	8.960739865992213	8.494719441678964	8.745893990153743	8.822671677477908
CRYZL1	6.4516498569921525	5.371872441518112	6.444850461860205	5.833820018369181	6.3138304439595805	6.237629163854763	6.309916643679387	6.258139076107676	5.687960806207237	6.331139040423532	5.613263316967543	6.7430032606093135	5.691172778937255	5.795970156498339	5.825064953894326	6.232958632152276	5.482324765795105	6.027197310435653	6.035258740957429
BACH1	5.316614297916917	4.953783729893184	5.545733036532465	4.948159438008381	4.911967051274307	5.307405170660704	5.4177981608101895	5.436830955197207	5.121863474037426	5.209836303387924	4.894560191313921	5.383255073054089	4.728226234085587	4.896413966715047	4.789492418441505	5.028502561332036	4.423109406243711	4.644342079341857	4.851972688150756
TM2D3	8.689301343009955	8.097978145386222	8.679018688763904	7.984623035858453	7.777909536278232	8.0831881141538	8.35805266566568	8.205588399296742	7.685489816813012	8.349800088070232	7.656839706692676	8.968134960984598	8.07195987844732	7.946266400790687	8.027914343044595	8.150750061376769	7.973543544406485	7.940111069209309	8.2892797464449
PRUNE2	7.0189549390062425	5.5488755291792655	7.20777321377537	6.6424224728496295	7.282200462153488	8.059794278131694	7.22986573087695	7.128246044631096	6.396631957315386	7.1535993932829784	6.3495403665503325	8.001562268999344	6.342304136978198	6.53670768221252	6.705533884850535	6.984424497681834	5.692892509686015	6.787752939483948	6.694547190637456
ABHD11	8.80847181147882	8.716521819354881	8.49867875727445	8.669039230929835	8.492466593721137	8.856734668701279	8.637942108130241	8.737618711414958	8.274914001293851	8.332086573053669	8.650882140659848	8.718552877604557	8.942935437156285	9.082311851686672	8.754212656309802	8.461822863143434	8.834124172631617	8.681781877592481	8.580172541336951
ACAP2	6.493191973594811	6.03439405053842	6.8545953877092725	5.604553035181965	5.573595445149476	5.5646975855354	6.077828838977143	5.892707967353417	4.987241323284722	6.661451204462725	4.824368987358556	7.0973581971491555	5.3236238659971225	5.982287034760539	5.818945747014613	5.892743695028682	5.358255265741414	5.521707930205761	6.327383951755706
IRF6	10.288636853020297	9.74792414559372	10.26573012427851	10.326914208141837	10.173889220289848	10.223920657848142	10.13893898919223	10.118171098216315	9.946134098782672	10.02151924051633	10.185933207341572	10.42246643781844	9.496847455539813	10.26188050041275	10.18622649511384	10.28582922861251	9.98962428024055	10.167825330576113	10.330586770894476
PTPRC	6.498110618152758	6.756995005817485	5.508245943384847	6.173169158063518	4.60748177382939	5.864051915207766	6.160173923754554	5.965505516936659	5.056873340883816	5.746438527243829	5.277529216565063	5.663229984543803	5.4461668372313	5.341689990381334	5.240980605969894	5.038530277176191	4.843971924016978	5.64919850428636	5.257541348778592
MAN1A2	6.523637617691257	6.239230270338663	6.660170453200686	6.544983404221907	6.50617090395919	6.505725551870398	6.5147373661584895	6.678224908187289	6.591367903967499	6.606711957222061	6.443201797678806	6.904796722235848	6.435572508677912	6.543702282207363	6.5885687213076976	6.5516986797206895	6.363038695580884	6.3485968030108895	6.529238832125778
COBL	8.667130399524744	8.236176305414201	8.981239947505514	8.785323018870645	9.43960985551109	8.872606374803883	9.33937610834498	8.654148693760288	8.403893733530541	8.977398913403915	8.675615116148716	9.25191712335209	9.150194630461604	8.867931320040649	8.394932397167763	8.859138412948575	8.844982306919725	9.098985484126874	8.859916625858919
RHBDL2	7.875177094284792	8.009958531905035	8.341004147471791	8.112906311706986	7.718938236230776	7.072712585854337	7.628780861033872	7.948486115900714	7.499973648079296	8.080161059610642	7.883549918492074	8.910990264751682	9.066961489103132	8.75625859526728	7.628122558900185	8.075053571502108	8.94361804700457	7.982160180170047	8.599816603317976
JAK1	9.515705632022112	8.874066288543492	9.182152232096142	8.579287241260097	8.638176179435082	8.88152642600421	8.71022837564491	8.885400467217107	8.239542330964367	8.969450856148622	8.532365950725183	9.421068743023817	7.875385704239557	8.628573220223236	8.758098468701096	8.791665907500551	7.616910027758922	8.589736776803864	8.785324974973758
STX6	8.554110320551747	8.11050692986446	8.338715350875553	8.296672585942105	7.87147169210449	7.776163756649768	8.15369891114506	8.13778709328305	8.417479738158018	8.201909330761929	8.146287391843781	8.628951735972464	8.10148298654126	8.216311390427443	8.24286245714299	8.277518573038398	8.107099277436404	7.853615139728655	8.416414973902178
PMS2P5	8.46628010232641	8.351222636484025	8.652853511604283	8.889949711597659	8.817770307424633	8.92186131382521	8.554172715839753	8.652853511604283	8.626817857252243	8.74132857603598	8.421076523430878	8.748380319540495	8.62621269445625	8.803383780251202	8.84469833985835	8.720988254099781	8.504896170932671	8.652853511604283	8.942680697789447
ARHGAP5	6.9616869572815965	6.197877435212262	7.261991202366088	6.3957043028101825	6.7688899988308435	6.273404112179136	6.586639246574428	6.385792413411471	6.324263896179755	6.931636310129859	6.229134521134457	6.985684435110771	6.120361092685981	6.585779618984768	6.593035044688813	6.501243724655252	6.184484846768545	5.641368828469513	6.4662100091222
PHC3	5.895760632652031	6.431487834560546	5.990943440498786	6.163742473902618	6.252197329767357	5.945095515337482	5.889068424461653	5.945788469523517	6.527885054057611	5.857508371600912	6.030426485740414	5.961324686786269	5.876683524997111	5.990943440498786	5.917178398243047	5.8132669557478005	5.912671080466786	5.779031468418019	6.059659865946276
C5orf22	7.17270687375551	6.601344269055485	7.159178529381162	6.891145650324334	6.814029038840138	6.823305411742601	6.753839083801656	7.156488186026058	6.658556072142675	7.087293361268552	6.423191549745855	7.540241148206867	6.649745773275814	6.829110623550879	6.60511312753546	6.731945602543961	6.247589140051135	6.595534440882281	6.668590994730317
HDAC9	7.86469198336753	7.498958803090801	6.935697975437883	7.067463157479704	6.721764692395732	7.365946037926372	6.635886361160492	7.299550874741783	6.830752379551901	7.554671303342732	6.909165003522343	7.644054883260501	6.615370953359613	7.460334907473958	7.376947857594133	7.230946066864194	6.665665160036998	6.7749751434977306	7.034375363571273
SEC62	9.341216430036848	8.916121242368899	10.030815761714376	8.602120553904918	9.480037354316831	8.951389255205108	9.436787457264185	9.264307664390984	8.382451911340382	9.441799997554842	8.651138844520151	9.600523420109957	8.081170934524765	8.872156685742262	8.944019400074145	9.394871148966322	8.788588013114156	9.154736219256485	9.09470630164182
CILK1	3.8494650734268223	3.515301586489916	4.053890967264265	3.4849390432072576	3.3882201828978302	3.4366268131733277	3.496609057408476	3.748690782166325	3.224467942704837	3.5713714083611148	3.3685178762275494	3.633159743089166	3.4212719395405364	3.62424883573451	3.5514189189779515	3.607438323523123	3.1720749938214365	3.373552520413272	3.5010289507603733
PDE8A	7.089985285948914	6.731017074616606	6.822929298798528	6.915584829800741	6.423320847196613	6.633762552676326	6.4701322113700295	6.8887055985302466	6.806771878370036	7.031911617507132	6.39944628920397	7.045006367072642	6.4978977750317615	6.534370725352151	6.880716570400397	6.624922715937273	6.257269386209239	6.494204267323521	6.450893454281097
NEUROD2	5.8879849249472285	6.173861398049798	6.151101448417562	6.254813235234653	6.355944489422815	5.973767998077451	6.201749760678252	6.059842100842164	6.734078235921478	6.111210455613517	6.67501208448186	5.841868378760571	6.271079617573666	6.214747711472504	6.180846026191575	6.181559826984963	6.460216020645084	6.099477514515789	6.357167537510075
ZMYM6	8.189247243009293	7.652802438415995	8.306141558017098	7.542716779920347	7.849005218783671	8.39909248749617	7.791831418672965	7.857051311364697	7.3297159566115795	8.101865428231234	7.646740637862417	8.009699209546094	8.020434033383053	7.53146308118624	7.895897909710104	7.807593502807297	7.312699121554954	7.677058737269305	7.501857910737057
CNPY3	7.17270687375551	7.1920939033475495	7.143939238278043	7.549116615285339	7.498829526710335	7.359941409706589	7.635487657015737	7.276749632881139	7.223556931636604	7.1684591919039935	7.395309653327454	7.424790181559283	7.859922501296959	7.938559777159325	7.311628862046398	7.4533480207315215	7.696221465705953	8.055525980521574	7.449039699625683
SCAMP1	6.279574655608331	5.7677663978909814	6.512827187875188	6.172754723732379	6.466237304005933	6.295472269636893	6.379012755072428	6.281612593203412	6.262418147574354	6.319131944465686	5.975883564138658	6.432689924521674	6.029163157652975	6.10353478186513	6.137019195915756	6.128912801245272	6.088049571903217	5.941694251435329	6.123702216294337
SUOX	8.42035541586436	8.319833581213842	8.325529194179879	8.322614206461441	8.269976614073425	8.135394559274738	8.259348062710677	8.154182219152013	8.345382268775365	8.047747857138306	8.073947394512286	8.631834316554633	8.68255450413127	8.319833581213842	8.402904325277655	8.600616997112636	8.302554060674861	8.3339477133394535	8.638647984608912
PIP4K2B	7.680630975895615	7.766811393775453	7.672573071112923	7.765256499726739	7.775754486806544	7.395169271450372	7.619013491367121	7.618142434630501	7.690764327878232	7.559178604169047	7.650995278339454	7.867895100424595	7.854756725864584	7.674192446196052	7.690764327878232	7.6949306996882205	7.879836447651404	7.93772315298227	7.91944602687808
CCDC69	6.984234833113208	6.98447795268353	6.12848644924325	7.526650749967672	7.614110607540569	7.068030721732666	7.446524091485336	6.821538926930735	5.877381104380699	6.570486379909271	5.966929864084041	7.831826159318996	7.662911749397384	7.5973565612749425	7.0900478248483685	6.633429589537853	6.355892631698001	7.39686283849365	7.550440066539603
NFX1	8.683358710056444	7.959890753976088	8.37340594294712	8.02604969676937	8.721079589858572	8.507375038010279	8.753689019848334	8.475076054264958	7.753292855335972	8.421590232317392	8.03759050737431	9.446165499007227	8.678240463669523	8.789446399969542	8.654085171795714	8.387588951549219	8.167494431986256	8.24637214819735	8.226875087638755
DSG2	7.936324283801801	7.4883252061505186	8.275910463750368	6.839531334245844	6.947742589293991	6.976568199904683	7.585071240848201	7.283930328000849	7.542757514721343	7.74787086545849	6.823172542499334	7.837587530493273	7.283930328000849	7.290438120127007	7.578470311970754	7.238515566416995	6.858205381388876	6.622655473581242	7.248919911452827
CDK8	4.660866198361845	3.986334033598737	4.493147968568255	3.796815547513938	3.6288280300533886	3.871416654649962	3.9696379073321824	4.2450472951605605	3.820963080482577	4.075912115650342	3.7794771600643	4.772676131814016	3.8540628066781424	4.041843773725022	3.936286205178775	3.8912110266746063	3.782806672449331	3.8704426587742184	3.785704562014723
STK38	8.926827553307117	9.451414442768414	9.171965023075352	8.67869253965355	8.629735006990046	8.397835968514265	8.710521745700524	8.988947557253065	8.63391687291541	9.030718447093538	8.679673324872631	9.044143134476624	8.039904315108883	8.84951254576723	8.981870251781784	8.961120789832487	8.8393761208586	9.130357007834217	9.074677031035876
RBAK	6.9739136312886565	7.042057223676493	6.442863418518492	6.899963536891591	6.983577483670519	7.071853426081896	6.992409321140404	6.886998709502557	6.4134540408004685	6.754210107261232	6.708689488662345	6.2574399751552	6.8696085601383965	6.961821867265293	6.852955498935753	6.759984025782503	7.09160073058385	6.982374354391988	6.635030868144608
PELO	7.454768031169078	7.194092525166858	7.715291737412703	6.888681640112231	6.908486617854989	6.84381934091204	6.942716859504328	7.514697487653373	6.657778188902926	7.183284468452132	7.340177446168723	7.240163954560741	7.193612306048473	7.299313421890357	7.235998168751787	7.496595634141434	7.146548713320587	7.2455615559814595	7.300341863977782
SNX13	6.566428386712294	6.336540010893529	6.765863413700405	6.459163092649218	6.595672798285916	6.861418195455771	6.502824175769171	6.426678541320053	6.656376142358661	6.4308150285040995	6.326274440434011	6.772907724723705	6.3129560637267605	6.3971620939958544	6.530504924331055	6.707324123929766	6.275055969887943	6.457244543735896	6.462316254843201
SYNRG	6.781021583977796	6.829899773331025	6.65638874962856	6.761557935948787	6.577560129131253	6.202390664597981	6.579025594271502	6.3723035969968205	6.286894894594318	6.564622370170945	6.477956438922964	7.086508591015195	6.329815175661278	6.784266951830115	6.671486533816717	6.7010803876855	6.774441327383791	6.650056987305744	7.025566818206387
LUZP1	7.648889946895846	7.835819179068	7.925276362567102	8.211404807929416	8.050772193223043	7.90448254860779	7.852176763873489	7.718749073853704	7.886439172331329	8.058937523293935	8.048261992590886	8.063011414838813	7.701772699246306	8.314166315397234	8.036884054209638	8.213781193700438	8.024363615359725	7.754633060302334	8.2807683199304
SLC5A3	7.719500454085605	7.209511986586913	7.2766308566738465	7.042900528555688	7.530517123679819	7.099767853633159	7.489696024645596	7.397922328962691	7.171776608090905	7.348826847751209	7.107548742562348	7.774334125743765	7.012307161952998	7.255537142928032	7.481651255315897	7.615843788441393	6.931729641087564	7.318579237503705	7.209249730475499
SULT1C4	9.9886692772591	10.22746355609062	10.211325077827183	10.295596357689831	10.081481959836376	9.4383947600617	10.4110080024347	10.558430124668352	10.172011742396151	10.112312848592056	10.398691316773052	10.229390769038671	9.870401453562843	10.338169856594368	9.961430720951794	10.312558125308923	10.979125855038063	10.518496080025312	10.174616251170251
FGF13	6.425097539828958	6.067791161746392	7.297583284305811	5.946635983372017	6.693437116227962	6.049282473111483	6.492228491361179	6.044212078163358	6.470762402040861	7.014992283743997	5.997381654800013	7.095912390505389	5.873155621718981	6.664896500296585	6.301035621324648	6.776154438763564	6.314058572166529	6.264129724663369	6.425703004212579
ATM	6.102010042142103	6.313455637620267	5.93338581178505	5.602886167176648	5.567076608434268	5.588276410286535	5.428446460379956	5.541064524685744	5.8525461135318935	5.687090428565403	5.701229496253298	5.667829915517768	5.804561158071297	5.5935718398708705	5.616258227331693	5.470436989413323	5.720968842855472	5.876044623854863	6.051161013539447
HFE	6.133860717055192	6.271609153612274	6.012410535801957	6.110008887207254	6.064466539177357	6.221530840517106	6.123236256364885	6.091116513091876	6.21192544499219	6.043781735822939	6.1359496407261505	6.021052219350385	6.333447721967694	6.121734670868197	6.254642390732435	6.101640004775758	6.318948091924241	6.113966922510556	6.142043772226483
MACF1	7.842553201511959	7.230369056012914	7.882019407458879	7.257693881041627	7.376487770927658	7.846692902922788	7.53992862607233	7.558684104785367	7.118668100092355	7.472869056550588	7.217444169998555	7.861088277484032	7.607721700524602	7.299633123827138	7.741648496634459	7.413147992109605	6.974988508977489	7.283704851904426	7.282443823833161
CNOT9	8.008936152516144	7.927914229499047	7.929886580567763	8.016524743854788	8.10220091890938	7.633938404707471	8.032470901994024	7.770828297895698	7.856150276588746	7.912773692331004	7.851810362220754	8.349421894199978	7.663769272336776	8.156823885706775	8.133072943763594	8.15997578393706	7.987437723330483	8.17319995887948	8.211413860577096
VNN3P	8.131717666911607	7.004535275873945	7.439183575221676	8.487858985197306	7.674083328656393	8.315680284585989	6.940956912711692	7.411553607037177	7.864211866422691	7.345734457505883	7.832216391101948	7.966740376771776	7.5198602855822125	8.01560314715757	7.689661354616798	7.135007884701742	6.761005031418917	7.651283722694178	7.653419483560411
ITGB1	9.331982219864278	9.336233055172084	9.50092083688502	8.60960173838909	8.813767399212818	8.730250714854655	8.911151882546694	9.485341785149645	8.746506019062748	9.047354895573852	8.668870755346635	9.569970098149922	8.290448535592049	8.63344921347863	8.895521120155424	8.956649889295742	8.570335919734777	8.748012445942997	8.943111191536794
RBM26	4.83396118436862	4.982783378641332	4.95847492407181	4.772979937392111	5.090452189492377	4.686992487202421	4.9646283633249535	4.931176732308071	5.112843049349255	4.980837820950329	4.961855072115012	5.107811857975765	4.41473412043605	4.937042293870261	4.729907135396982	5.144693585108589	5.266074057408989	4.939817787349133	5.2117827654237745
SREK1IP1	5.174490285719328	4.817624377554476	5.090158117330488	4.603265899325389	4.839835408370105	4.4473266073281374	4.8880896705555825	4.826472129135841	4.250746251535034	4.55583748663045	4.367756075733617	4.831798077394741	5.088068794273729	5.289828021812793	5.080229516315245	4.541644096713879	4.913826320606734	4.468176808599466	4.704984675867266
PDZK1IP1	9.064469187680952	8.5294720513106	6.994353292603405	9.533540585669304	7.474881405421744	6.776083618423892	6.768933157151007	8.620599813724727	9.125593694804545	6.950085996738512	8.145711647277407	6.74769647278118	7.686272925738615	7.724192592752976	8.658488527553299	6.746843189363437	6.8119070497897685	8.314077399149774	7.765574459754994
FOXC1	8.512588537107337	8.31820334627958	8.180266304141918	8.5735909245779	8.980460699747297	8.99971955879996	8.698790780030965	8.530917212180908	8.92523228996568	8.697852988843058	8.60978205182941	8.37785059257146	8.239054450450295	8.769974826777228	8.54176335534294	8.442423882164244	8.101438981801136	8.771388168809096	8.480271323971374
SYNE3	4.99494206787765	5.2706528209592385	4.9554757902532005	5.351358975653394	5.348210258113652	4.926692346622601	5.380360783463795	5.059433415641258	5.350826641829441	5.101534130415406	4.951217980439887	5.680524429137888	4.678191438822332	5.226857013792701	4.786764907313375	5.042691267831018	5.0138309465447275	4.873234484512329	4.919449256717862
LRCH3	6.170651340471807	6.4742849356900125	6.345320841170095	6.3895883982185335	6.236767377640926	5.86995476652747	6.253488795268679	6.086371359593468	6.47774062109283	6.151573771671022	6.351453704755902	6.439332432896601	6.378372419851717	6.589015416543892	6.404827043579706	6.479747781759267	6.642390667926704	6.333073148124328	6.8267195006636046
ENAH	7.9903330158435635	7.041535101362887	7.711851352817719	7.164345947639378	8.165117905365703	8.02472961897005	8.167191474374823	7.515893270116814	6.815500611281395	7.629010077455416	6.4576765157900855	8.159948822601335	6.781912081263393	6.983914408813633	7.049583074739157	7.394128943898831	6.9302956846508	7.084075137634819	7.060385157583587
TIPRL	7.37865594120936	6.5801199335506295	7.18312113286019	6.673271578018715	6.837982295812135	6.353441909475757	6.546461150828341	7.110713472356512	6.386832205074944	6.687920802749591	6.457289594892956	6.5961567092320585	6.111610440345734	6.449404691134946	6.652482764940243	6.6686645055898826	6.797536564744966	6.518809269489026	6.221482146435051
PRF1	7.219134909828911	7.549878678391166	6.409862882201929	7.299883993215339	6.314957151265297	6.439109641123136	6.934679322637743	6.9443291401356495	6.581784300749789	6.6198846767884785	7.681680205857845	6.830027321410376	7.150302885192218	7.135231001222021	6.601354319818812	6.363716626496373	7.307834065581475	6.804129362133648	7.21078769632894
FBXL14	7.808722453464783	7.217725562949027	7.521747283045309	6.669804794236558	6.999900904228694	7.348478373561797	7.116657848315171	7.3210413763943345	6.830063450060257	7.433121067624789	6.856219235295849	8.03355073418365	6.9319387729514785	7.116657848315171	7.359792159558047	7.2160400435565295	6.607346764344233	6.898189466853429	7.203008645303419
CBR4	6.960100025483813	6.341588597087586	7.342099308710108	6.498234182463734	6.676799019943675	6.621874468381034	6.868516128895859	6.811831165502255	6.4513292503539175	6.671080706541454	6.271126034422783	7.3005744077186	6.1411954146128185	6.621874468381034	6.4323365693619055	6.676189025307049	6.399444348541152	6.501259736265595	6.85190968949769
PIK3C2A	6.770782111536582	5.742559452230411	7.042998026452185	6.144320455666956	6.126147186263085	6.100802034111325	6.29979489538024	6.632882277257423	5.941762310811559	6.478673845272074	5.350734202297988	7.066574338996121	5.915525668740634	6.03791231688829	6.09533821832598	6.342041695130545	5.593142698646245	5.451817489687541	6.161742606728104
ZFC3H1	7.612497696838893	7.390992038929071	7.801559698003058	7.088650519397098	7.190594116262512	7.267198112779169	7.417095541463019	7.697253902297284	7.525524872527001	7.440989011604118	7.061809214824391	7.901473850647857	6.773442819244966	7.48117923517123	7.5286027701400435	7.652905308912934	7.127626434954375	7.448840107267586	7.448302609174704
MCM9	6.320437851285161	5.4902568074313	6.047755455041136	6.165290751771675	5.660510923805021	6.247327763445725	5.959087883083262	6.0750713251594135	5.822634579714561	5.857049570022383	5.466463524363345	7.429541773668047	5.711182428955228	5.918453662872927	6.178226018617044	5.843390405692453	5.042523765026954	5.7769231096634055	5.985690248349227
BLTP1	5.983183178760804	5.475070754396051	6.531493554110093	5.599603192426904	5.367731107623492	5.816130757683977	5.43088481762979	5.794599994138946	5.043598210054062	6.019953363079955	5.056256647462555	6.854370775940551	5.405015309444144	5.466488719799474	5.726926528507145	5.836539754558165	5.227926601963846	5.032234973038747	5.526216779135026
HECTD4	7.355676831848851	7.607520366153568	7.652975234965144	7.511184931497975	7.451083383009304	7.331328789814384	7.687793206623153	7.592760188896694	7.378720393970574	7.472040832405414	7.428027713241264	7.878626416614228	7.592760188896694	7.581871789907302	7.9907953722621885	7.666252667126912	7.72495721791161	7.866312797818561	7.592760188896694
RBM48	4.358807263514096	4.000652212203017	4.403036759527124	3.835637435815076	4.039988013354419	3.849815845411477	4.058392034703261	4.0042683966673165	3.9983801154356846	4.140089823651669	3.532403293498453	4.459925434429713	4.0535650715644795	4.161441857705278	3.95917372226957	3.930839698129176	4.133567305366399	4.023550531110767	4.584026399168669
SLF2	5.310227033819312	5.267704066568569	5.400635817496521	5.236961006336749	5.250580072154058	5.4025566795119175	5.474127200141373	5.411009167963196	5.24781927087493	5.318420325398513	5.110673266393663	5.741963231776893	4.903521493868608	5.071938162147352	5.250189522003395	5.283637692943906	5.119401610362594	5.146840468449405	5.102446161702911
CYP39A1	3.887073471422544	3.4130651103838296	3.944637455286928	3.8429978550329857	3.77600199732968	4.056404524488736	4.078524326575931	3.5985987649102102	3.5640754161752364	3.870807540670845	3.621848936712677	4.822178071849931	3.8816175954948218	3.72450642916153	4.009446880075675	3.877571004126188	3.411907530737731	3.616749816613693	3.5505727755641567
MAPKAPK5-AS1	3.872577079147531	3.563147466057405	3.957115477142584	3.674687772732488	3.5420751432245927	3.767616859620668	3.782391144418705	3.8316896907811664	3.1838746558400333	3.825999213560428	3.4359431250954406	3.5764915826469816	3.5751025623547443	3.662577358159632	3.642553391975609	3.57683977903804	3.6678726252558222	3.6523374524515577	3.547979284714493
VSIG10	5.393587984350588	5.964630746078144	5.708868570288523	5.781903574690656	5.675730014315281	5.420047258152182	5.743754408936941	5.564743778024339	6.0146722917139135	5.824330882628124	5.658641791562749	5.900576925187822	5.668537077295659	5.920475039813238	5.772682474022385	5.743754408936941	6.159007054280449	5.515807462304569	5.762785723521098
NT5E	6.628524565004549	5.869454802581892	5.782001938218415	5.343482891411163	5.569898190489439	5.381214358516852	5.7111816926154315	5.802663313076177	5.739610377159677	6.452876642327142	5.947185594722301	6.573888593277891	5.472779796005559	5.682965212259889	5.637621069606899	5.493823735266883	5.885058075912765	5.667807353490295	5.922015139954636
TRIM37	8.94661679535261	8.192203565794323	8.941791773149067	8.622733864551197	9.021420940548234	8.698350432608137	9.10586500142394	8.765684968243574	8.529715962017805	8.799849792552628	8.358585977022042	9.385429427797929	8.408147658074396	8.731404807794334	8.711418078473606	8.879054405331335	8.555988112251317	8.508983123207535	8.545981729999614
ARHGEF28	8.111097933717161	8.077246561192732	8.516568261374859	8.094972752210563	8.363033225584857	8.642345993949785	8.331990297800923	8.204558014827569	8.249013962195448	8.331990297800923	7.9256851116089155	8.94364357489475	8.381359868958352	8.326941840487802	8.398626735407008	8.190635201364092	8.187709909077995	8.24329385972155	8.615067168489626
LLGL2	6.452697685845592	6.819338663601895	6.254526875640234	6.6445968727694344	6.483186306862713	6.718861236705438	6.7027638634575695	6.685612336307923	6.203709211880651	6.61779404242509	6.606892329600743	6.5206556269087415	7.206197737821933	6.855638982282448	6.864110754077233	6.772911269668853	7.243938605610173	6.768771902239242	6.701850551899907
OSMR	5.334880009977363	5.2390197362341	5.401189164473499	5.373834502211691	5.327191237172289	5.276224310292934	5.425409441689108	5.480704107902136	5.533624059821346	5.36351917260183	5.3875561161571675	5.095077767134912	5.257163368166031	5.362621198927066	5.365569946838017	5.4032016095103454	5.401189164473499	5.458849328443578	5.461063033381048
NDST1	6.97411513936424	7.437039996462648	6.912934911468049	7.415099231443213	7.347752714959642	7.162931170022928	7.298864063443455	7.15747312190104	7.727952448172193	7.1069958034984015	7.326507001323085	6.6976769266451255	7.42131131260459	7.128835827494541	7.233294316507672	7.321871030650143	7.676138133239682	7.417074460101426	7.233294316507672
GPNMB	7.643280974809268	8.845081324851794	7.672892391253702	8.701246759156446	6.7664014094242715	9.493882390995676	8.643364800668554	7.492325663317018	7.181680922290596	7.699758801497557	6.319872952223721	6.213026949819867	9.050071275311073	6.753042397789151	7.952516581093546	8.111199489407053	6.680450515804351	7.273407937839721	7.063519760698068
ZNF12	6.582001424609708	5.539134540688014	6.970264728347849	5.778604524565614	6.210618305964204	5.67733291776676	6.165744231589702	6.057493517837118	5.47729851135656	6.459237767186058	5.711546891379733	6.710400581041684	5.468251543610806	6.162826531776515	5.916644504340449	6.710122158747932	5.801317721023496	5.748879709445234	6.002074710432991
MYO10	7.374541169306054	7.305147517965967	7.219507564208224	7.025284272515734	6.973872258027041	7.052564123943144	7.225819980083219	7.188151904842211	7.111209671547213	7.3505326299632205	7.237804472949318	7.296481769953179	7.101255137388671	7.102032417188248	7.135342546543377	7.6017453239771555	7.186214646907914	7.241735682385813	7.260194357035951
SLC4A4	7.51851548368121	6.6605202289025165	7.529254356363212	7.147825486372552	7.753268855480446	6.995364284652215	7.070528359748428	7.564683491018962	7.358922688838456	7.1929179892731865	7.116294491745725	7.537173135780388	6.9745091666179375	6.543470787302271	7.094153730130206	7.091780254619842	6.586051034999007	6.768769553428985	7.005029674008467
SKIC3	5.87983065102609	4.957244912947732	6.463268824885761	5.048502035471424	5.37530755372884	5.713230174005691	5.199436147989922	5.389031924652691	4.9450614394240215	5.894640303010143	4.934832070125835	6.140509388063193	4.8231485646415475	5.326526148069483	5.059898029817875	5.382660813855147	5.071637071837234	4.921560598105781	5.046531437199761
ZBTB24	6.452697685845592	6.415295996435294	6.611860898361806	6.577525931373699	6.597575928260097	6.176646898185595	6.554553983687104	6.357846354540699	6.739916203513769	6.561954040900422	6.465998213655647	6.748485597806269	6.565092592249189	6.447805523947609	6.6973325096982554	6.577525931373699	6.624554509739282	6.577525931373699	6.805196002869003
DGLUCY	7.695109889065301	8.113810909958698	7.699331298928933	7.681732404451105	7.346068573906035	7.653930113309808	7.662438827453768	7.532274389954141	7.31337158879871	7.859315587195668	7.695109889065301	7.677039935330536	8.0242683390736	7.79372203898823	7.814732936143693	7.789297514895216	7.624131843044049	7.652085660253264	8.032916098937612
TXNDC9	9.069237842832353	8.15124643101328	9.284264323225353	8.339270328908139	8.380370023414075	8.505138005658601	8.868665362683009	8.92679529389171	8.40052233295938	9.1440831845375925	8.217228467057257	8.889326480191386	7.996051563737553	8.567801700386685	8.283799434448353	8.576360639214334	8.164038447203671	8.22627292594863	8.248858132071696
