Gene	Hyb15	Hyb16	Hyb17	Hyb18	Hyb19	Hyb20	Hyb21	Hyb23	Hyb26	Hyb27	Hyb28	Hyb30	Hyb31	Hyb38	Hyb39	Hyb40	Hyb45	Hyb46	Hyb49	Hyb57	Hyb59	Hyb68	Hyb69	Hyb78	Hyb79	Hyb80	Hyb81	Hyb82
GLRX5	8.841034916931822	8.96300981364967	8.774207952563422	8.975663993521064	8.822877035077838	8.815460003788022	9.152262122636778	9.01914893293722	8.844423005222826	8.77573861582174	8.671177531591393	8.813753039370336	8.793937243506122	8.73830860341456	8.880292643585715	8.732182515016296	8.874712596280531	8.712548631302663	8.823042207817476	8.815353803838779	8.539968295982725	8.87161790816976	8.891293039494606	8.907927667408337	8.85576975679906	8.953852775893278	8.879054916213313	9.029228026344263
EOGT	8.824651205641342	8.635069405132043	8.922084053422374	8.94797865010209	8.982562482416316	8.943015271877464	8.947629339146147	8.747262603121943	8.88613417492406	9.077875371278571	8.838102373264906	8.984532482641821	9.05005050788766	9.092275147501596	8.697644059285171	9.058905674034436	9.085738292731731	8.852912405424181	8.809696944928117	8.540764335713206	8.944608382029845	9.045189992061454	8.945732679753714	8.92782964096418	9.204922734607546	8.915907799637626	8.72636539159039	9.120728479084402
YIPF2	7.873338610227405	7.751137416770941	7.580886377201302	7.578371795654615	7.449492292602369	7.397653851508624	7.7323320805951425	8.052238813408904	7.486353218730427	7.685094676406093	7.565403335989035	7.846247505868506	7.498293387088273	7.536815905246634	7.601092342090821	7.57503047327802	7.653441021617022	7.640697474875664	7.505106192832589	7.871154969961166	7.570682615939155	7.820151730210743	7.75004840950076	7.731505560700779	7.679340800059805	8.112230988650992	7.87303062852391	7.7162678225465955
PAOX	6.144391442795488	6.028428378588224	5.990234454637122	6.707266470441965	6.400462946934492	6.5125097750163805	6.86246429373471	6.5192258522229976	6.833277619923472	6.821521774532459	6.911325407456913	6.17758527174215	6.412158983769255	6.208342060390237	6.328508796989877	6.261623537871458	6.415561099009722	6.493239244719798	6.5249637443983275	6.447120493516991	6.33818532128479	6.479032605505566	6.476476136094528	6.847435144181891	6.519276975862396	6.586595996441918	6.486978637506083	6.224146421241017
PIERCE1	10.250877972571452	9.79261988584023	9.010469016610068	9.509412989282447	9.719966798792658	8.538256100935707	9.086995702076363	9.683958722287828	9.232647386105512	8.816918830160237	9.55903427431932	9.703398575219794	9.821704669961695	10.380159133558998	10.434666208293898	8.129673177164209	8.31553059047787	11.023396377201756	10.470297522399749	10.67535851465158	10.132700642352969	9.993787039296892	10.043203851576322	9.682820445836466	10.439172672586244	8.466252549609766	9.838572271766903	8.992217686061199
TRMT5	8.950178399292842	8.926309002261553	9.018081187894827	9.15644314960618	8.88428571355428	9.146406121723734	9.046493484456196	8.763005396502983	9.119475503934584	8.955503112952174	9.12381986670303	8.827610598629045	9.164034227771827	9.03843872656443	8.996516706733482	8.672643223615385	8.883186085958389	9.10654766487378	9.266198281895363	9.339525753998814	9.200519315674477	8.993007351536075	9.175404751327328	9.145872788296217	8.919157018952738	8.6766053026263	8.852724319682654	9.04860303976881
MMP24OS	7.756335770965933	7.615349505078068	7.508350941360411	7.790973273899567	7.613593671120402	7.585352316725684	7.805783857516677	7.921047731268776	7.385295620129323	7.595780357140036	7.470440936607447	7.669955274841418	7.592095330505675	7.805471884888642	7.853310656050204	7.595445211170484	7.611504307615292	8.014236124959542	7.883016083574816	7.735185256602951	7.434641521407762	7.88260920884886	7.816223655564326	7.8844126425226335	7.601105076541932	7.611969369904745	7.789804658643977	7.660711259261227
WLS	9.290162742766114	9.14338783327498	9.16879935542594	9.056737109500997	8.552567223588264	8.702591813484423	9.405449649910564	8.607256177412891	8.970722535549855	9.005549597704245	8.790393226952505	8.654407687812517	8.7371355289427175	9.248893273132936	8.971105001297676	8.978991491150573	8.697704143879669	8.893391108568728	8.872973075432617	9.53184458868092	8.716141772460633	8.748632651162097	8.807416043750749	9.24936520197501	9.1496560690366	8.678524415794328	8.705125545564101	9.10017000007394
ZNF587B	7.978411052235231	8.023626299605711	7.952176483707631	8.10272836644982	8.045628592277549	8.168383886759111	7.9224389736603325	8.258918484116636	8.187651246795214	7.955446531179848	8.164925675916576	7.929461004942634	8.06145636752299	7.947393778496871	8.182448738522789	7.748190498314061	8.16607172401979	8.066292293364778	8.128475988952523	8.201759537946796	8.49834889476826	7.909462637603264	8.106796832876261	8.272660447683597	7.918783391823513	7.979305680369297	7.94738479254363	7.582471620968652
NOL11	8.908327981492842	8.73296400318101	8.870338389467797	9.079298300683872	8.932612062988971	9.313996271271783	9.16411418467488	8.842734400188743	9.328231315716764	9.06844400303099	9.234206281094188	9.016668697940831	9.53862056487968	8.895442085683504	8.898326072658435	8.952384518027724	9.132761024869732	9.03808851950924	9.34524926650754	9.393239345028832	9.192654479104906	9.206313589692332	9.384496634089867	9.045039839762488	8.836113985423847	8.710023219987782	8.529381996273141	9.144149896834408
LOC100506076	7.009687662664455	7.324047804858279	6.7711850401862055	7.766926171831904	7.87991565812318	7.754937788781945	7.156773815136489	7.369216030927349	7.60546035123065	7.340769208061363	7.383965476970599	7.225726644706289	7.575503340638678	7.40113766447968	7.436686237708621	7.279086307722645	6.90398365600985	7.728111713669158	8.491120114854757	7.510095138408478	7.876030144100598	7.705233732759084	8.116805954016922	7.805697002093986	7.532175630497388	7.3068008055034595	7.453182347891688	7.842423185695483
MRPL52	6.763722250834551	6.786565784288012	6.735989436628003	7.016671544995119	6.818256867642781	7.062736276308398	7.045867553832755	6.8462630543355765	6.863030252584757	6.810898514638717	6.7706328695101385	6.846767537348148	7.039137593348229	6.7587695983078095	6.92682636686412	6.784588762819597	6.998034349308057	6.939894287292391	6.965424131379871	7.289874863621529	6.89956403321418	7.092247423037865	7.300354992497944	7.022301419763808	6.841504765115607	6.910260185075781	6.9037433615892985	6.9603438582973
C1orf174	7.718184856345857	7.615827388134012	7.614462850251651	7.682604542564562	7.396125489723444	7.537967906777603	7.687364822132363	7.489465968373265	7.569199595690866	7.39845873795656	7.50502126255001	7.735411285691942	7.945621820008714	7.794633027754831	7.7960445946981265	7.623543487700382	7.702050569243134	7.61367005015112	7.74985205464697	7.629415937867903	7.39448383639445	7.696339238307535	7.94070402777168	7.620713733412108	7.687405181392797	7.492163067929857	7.46800415916442	7.63890829629235
ZSCAN31	8.715110131803462	8.577899728876723	9.168631531746287	8.494176729477198	8.030537643547316	8.631719860024063	8.190048139681327	8.113150220492027	8.177477283727098	8.20629620667713	8.330482376206199	7.129235105435182	7.964701209295757	8.016701709683137	7.94421052571012	7.499770773387448	8.143819931057449	8.133947880656848	8.435876095551226	7.874049517825627	8.308261961774047	8.030421332454255	8.018185508983933	8.31664824554732	7.7670277834850445	6.932496980715861	7.103381303270261	7.773609453992364
SDHAP1	8.850101310644455	8.896218642820047	8.852971290559775	9.089202431604198	8.994807349616476	9.194590220138393	8.65465564459291	8.600914499763922	9.306877145554475	9.11420139741712	9.213978472377953	9.07195358129728	9.162349650541053	9.308127351760676	9.35365991510992	9.160929212131698	9.13050696891111	9.033230288697652	9.038448787922896	8.900693727066779	9.071996052968087	8.769752494930284	8.886890912750896	9.105196071621505	9.114617786288264	8.888206823315945	9.026132915664055	9.085228490732458
ACTMAP	7.077957157782445	7.10204642900134	6.8524226215360855	6.953382051193508	6.766828698799955	6.772742448938173	7.071902759785932	7.121450180995939	6.6686557003202385	6.968035558887248	6.763770412528478	6.898452058920666	6.6444643097104645	6.937455978998251	6.73336091473711	6.60736132554854	7.606720645638616	7.347790886361082	6.600579865269134	7.043308100717049	6.825284246774833	6.993457220430976	6.982139847135453	7.267454527146765	7.109578644963769	6.9561834349501055	7.339210930118931	7.137495916160517
AARSD1	7.391627085317422	7.199959595428693	7.413423246427515	7.1596048328058455	7.1487942504526	7.166418970533959	7.414068946726129	7.30983822717981	7.105704728963714	7.238905378137591	7.1935118932249065	7.314012186706554	7.32193723249201	7.394959928559963	7.378318140135988	7.413412227589163	7.168597527259784	7.341813092136498	7.444557562264805	7.334539761533502	6.722357712721482	7.362144744428187	7.341588458462231	7.327973406374789	7.333010492579142	7.313544895000547	7.5434727091618115	7.743961362473753
SLCO4C1	7.012910317279669	7.1508389525506715	7.078303023460023	8.337425808299143	8.036196627432636	7.985741104004598	7.1585864529978025	7.446552100794411	7.6933034392372	7.952714546789505	8.102217828831064	7.453137348900673	8.073965531211332	8.116609465281908	8.202628280915127	7.625295499953587	8.67657506037845	8.387269547252291	7.762453659336481	7.599812011740058	7.818630289946832	7.408900377818567	7.612063393343205	8.299079438967606	7.692842103395718	7.075469248809413	7.421939961720113	7.194270814835615
RACGAP1	7.408621400933449	7.221600226175954	7.712401682433154	8.009515002931913	7.21223091333644	7.772820339452096	8.1888723612775	7.284553568604433	8.173970119453198	7.603712294743016	7.396878980664062	6.892217195146593	8.103553452310425	7.35134390574354	7.229371321629312	6.9234279663735565	7.418184597060579	7.336238045619343	7.837000116923395	8.037057794016416	7.281723494324653	7.591322272059768	8.178981082942764	8.632419452838025	7.217671280230635	6.915608411091679	6.7352880062030405	9.167601473618356
INO80B	5.7804762896528334	5.730727031106468	5.618681864524958	5.90812151880256	5.542517011103484	5.313164049939218	5.780253500313994	6.067868645877381	5.145494890870747	5.245324289516899	5.291442569871355	5.8213924490267654	5.6180590633340355	5.794330781618948	5.8325105579394325	5.219085467118328	5.455992522134019	6.058595709960787	6.3042751077725905	5.581961016299697	5.058211021834097	5.778074134833524	5.8817426753852065	5.522175284642573	5.888806151355275	6.103641329987131	5.932732219676552	5.747252411139773
GSTA3	7.916586776431008	7.946124918394655	7.349596455114733	7.703372075982095	7.839433782294377	7.545673551673206	6.402343778755435	7.486071699324218	6.985657648601018	7.252511736370529	7.766695601592442	7.5637146307623215	7.906623794058136	7.785856330080406	8.164268992795975	6.113241435109462	6.925798960406318	8.830021379050095	8.226650784469705	8.704365786269769	8.9569230204458	7.570451456587131	7.566565948000624	7.163810546852271	7.848791413780736	5.823443622669265	7.786472789621157	5.66158518430205
GTF2H3	8.862103493116248	8.803932725620498	8.810117957403218	9.185994815466117	9.149731117551452	9.32941395070072	9.168528752230788	9.010506502103995	9.312280005598003	8.936947774518146	9.140331766390382	9.027447392372144	9.334242943827809	9.23408780348479	9.18007072293329	8.808304388378867	8.691945883811355	9.039364898653366	9.264785980799662	9.27490970917893	9.35511756901017	9.065380424135398	9.355495908415444	9.236623914054926	9.24030675982614	8.50038068120329	8.820200644900613	9.1237940508077
AMIGO2	8.806516715198134	8.860950915522409	8.857010281221333	8.149802866511877	8.196963577132976	8.184363451902435	8.120399566464345	8.129307572348981	8.603791391426428	8.77495567759537	8.77416874891416	8.718300654918151	8.415524448058779	8.693519349379239	8.430913752646205	8.96623694968402	8.789985919117445	8.647400178055703	7.77700820562681	8.2812690529038	8.563743095127762	8.460352384368182	7.842465928945723	8.289628840066726	9.308589051587356	9.214071732109623	8.919345775728212	8.61575318973705
ZNF764	6.05188816965992	6.154897814246155	6.281287026019072	6.0049226123447195	5.96484473105725	5.921440001480043	5.946317432501864	5.905152080445752	6.162184118607813	6.071583834770211	6.234433530311346	5.768464854620527	6.014058853038089	6.040290547309422	6.110518069850783	5.849259409078268	6.069863716326311	6.5237516788363035	5.887649098178299	6.165149460024834	6.015460198745277	6.228658126899421	6.062216819741813	6.01951909810503	6.187963311266834	5.966697701484996	5.878061387673992	5.9621979695442295
P4HTM	9.285947679955424	9.179719995252658	8.766519839117347	8.854134985444096	8.66389087644669	8.434544704164136	8.56988793034335	8.78775398062847	8.426339798275896	8.455396666242823	8.526313993944875	8.719507513701657	8.737728630626112	9.415262520700717	9.2079505880561765	8.4771411339798	8.453651660824644	9.59202418351625	9.07644318608864	9.27214238843759	8.77921020627145	9.02251809781913	9.072145951482108	8.871278529355115	9.332676942330586	8.394939043403642	9.012053148103078	8.829855843935901
EXOC1	10.029032787535114	10.11905316700932	10.054517378994872	10.568595522035809	10.260041344719305	10.64127997553312	10.4863286524291	10.252355155192186	10.457066792900664	10.102174665499922	10.354973801891507	10.014265562592083	10.478005927462572	10.175198268209249	10.281188551502597	10.084726556217122	10.383550437373083	10.145562026603992	10.518995930326904	10.565933373440084	10.427776256615072	10.107171001766286	10.580885502180294	10.520096003962522	10.266390607173417	9.957886479187373	10.0453652017613	10.233895451275252
WDR13	7.808079781070628	7.626001424737355	7.347875267092273	7.657736173482532	7.459658320401989	7.357385455618871	7.36900015678453	7.50698209597555	7.564502747323158	7.437493871766082	7.440336007353372	7.628871247310067	7.529816922783727	7.869530414553552	7.697490466873696	7.572770108942007	7.473869970065971	7.921016324572968	7.522006438576402	7.898175066715665	7.712292564687088	7.751607746152434	7.77969520232274	7.700378211544637	7.810192002805927	7.479579499944397	7.666932512878208	7.66953187785289
GPR89A	8.206049661090756	8.131374920826767	8.181303543610905	8.397474232375941	8.293818545576634	8.395609606116205	8.456620656963041	8.561162898306083	8.432443920415878	8.484048253036688	8.613479428666452	8.391702310018344	8.397785714633773	8.125787537454979	8.183279338020634	8.021679411813702	8.312195578378649	8.051888963570857	8.415332099867426	8.380511229935285	8.305170414352956	8.212644985739699	8.483862474066287	8.489067682234174	8.278361939356333	8.177297508974997	8.223365913883452	8.203632747950556
MTMR14	6.897920035685556	7.102917934562136	7.1013400563739015	7.2475908920879455	7.215440346516767	7.3360501752035905	7.257256018990089	7.199471834665225	7.393764842523579	7.196139315389413	7.244477847991641	7.109365125734047	7.164682645615469	7.323474100304498	7.163891955047488	7.169862237245768	7.210799989194058	6.991784705160809	7.1448901340211375	6.954328923296022	7.150638647530413	7.084846016895707	7.314730824117555	7.139060254731048	7.174144662555537	7.446434538894054	7.311055778999353	7.177194142766746
TBC1D2	7.291916906188524	7.18712326565727	7.572260938410245	7.633525284084627	7.118502542862176	7.610465677144712	7.772842911263586	7.2817883544814	7.375735085288426	7.277524319640016	7.233147616075938	7.051588805409485	7.192565136577789	7.542152315702091	7.60582986729901	6.845385910223134	7.531305144428241	7.2140420861542784	7.409696896060897	7.134453523521511	6.779777359047739	7.319327724694908	7.470183708474916	7.848869308059971	7.364055751750234	7.313484020499487	7.024320708575036	8.198200146595783
